cluster,log_price_per_piece,product_rating,log_reviews,log_sales,log_bsr,weighted_rating,discount_rate,blade_size_inch,log_days_on_market,verified_purchase_rate,avg_helpful_votes,set_pieces,sentiment_avg,sentiment_std,positive_ratio,bullet_count,image_count,is_fba,has_aplus,brand_tier_encoded,is_damascus,is_high_carbon,is_german_steel,is_japanese_steel,is_ceramic,is_chef_knife,is_santoku,is_steak_knife,is_cleaver,is_paring,is_professional,is_gift
0,2.334539170744854,4.621387283236994,6.788111189281778,4.937248249472849,9.863664170184101,4.575990483633461,0.22723770056740508,6.956705202312139,0.08110046312949284,0.9024869254060006,0.1405381227635563,9.861271676300579,0.32047420115942477,0.2758987707540682,0.7761803530445148,5.27456647398844,9.673410404624278,0.8005780346820809,0.9971098265895953,0.3439306358381503,0.057803468208092484,0.5202312138728323,0.04046242774566474,0.023121387283236993,0.02023121387283237,0.41040462427745666,0.06647398843930635,0.06647398843930635,0.07803468208092486,0.03757225433526012,0.24277456647398843,0.22832369942196531
1,2.882532437973686,4.555419222903885,5.108822248366104,0.2821309522117329,11.197200501606845,4.463097253668863,0.2859086471461837,7.092515337423312,2.414065696436259,0.8810676145031974,0.10183399876651411,5.936605316973415,0.3684999317828197,0.2347000202072556,0.8090385302041744,5.038854805725971,8.785276073619633,0.8793456032719836,1.0,0.4274028629856851,0.12883435582822086,0.47443762781186094,0.04703476482617587,0.044989775051124746,0.010224948875255624,0.44171779141104295,0.12883435582822086,0.04703476482617587,0.13496932515337423,0.06952965235173825,0.3067484662576687,0.31901840490797545
2,3.315779198713721,1.4558558558558559,0.49402487218076874,0.0,2.062477352065478,4.2319449336557575,0.3060363042872091,7.216216216216216,1.955960234252824,0.9,0.10000000000000002,4.333333333333333,0.35077089463733296,0.2173422764457287,0.8000000000000002,4.936936936936937,8.837837837837839,0.8288288288288288,1.0,0.36036036036036034,0.08108108108108109,0.08108108108108109,0.018018018018018018,0.036036036036036036,0.0,0.3333333333333333,0.07207207207207207,0.05405405405405406,0.18018018018018017,0.13513513513513514,0.05405405405405406,0.05405405405405406
