product_id,title,price_num,discount_rate,product_rating,product_rating_count,bsr_category_norm,best_subcat_name,best_subcat_rank,bsr_rank,is_fba,has_aplus,image_count,bullet_count,bought_count_number_clean
B09G6QX21B,"McCook® Knife Sets,German Stainless Steel Knife Block Sets with Built-in Sharpener",125.99,,4.6,34684,kitchen & dining,,,140.0,1,1,10,5,4000.0
B08HZC6G87,"NutriChef 7 Piece Kitchen Knife Set - Stainless Steel Kitchen Precision Knives Set w/ 5 Knives & Bonus Sharpener, Acrylic Block Stand - Cutting Slicing, Chopping, Dicing - NCKNS7X",28.88,0.277819454863716,4.6,1594,kitchen & dining,,,101813.0,1,1,10,5,
B095PG6S8F,"PAUDIN Kitchen Knife Set, 3 Piece High Carbon Stainless Steel Professional Chef Knife Set with Ultra Sharp Blade & Wooden Handle (Kitchen Knife Set 3 Pcs)",59.99,,4.6,1469,kitchen & dining,,,15063.0,1,1,10,5,1000.0
B0D45BB9JC,"DDF iohEF Knife Set 3 Piece, Sharp Kitchen Knife Set Professional Chef Knife Set for Kitchen Japanese Stainless Steel Cooking Knives with Ergonomic Pakkawood Handle",56.99,0.1363843006516137,4.7,654,kitchen & dining,,,31616.0,1,1,10,5,50.0
B0D2RL9LRL,"Huusk Japanese Kitchen Knife Set 6pcs with Gift Box, Butcher Knife Set for Meat Cutting, Cooking Knives with Meat Cleaver, Chef Knives Professional, Cool Mens Christmas Gift",62.99,,4.7,2166,kitchen & dining,,,16306.0,0,1,10,5,100.0
B0F3KWZQ61,"Yatoshi Professional Kitchen Knife Set, 15 Pieces, High Carbon Stainless Steel, Ergonomic Handle",199.99,0.3333444448148271,4.5,1241,kitchen & dining,,,8112.0,1,1,9,4,1000.0
B0CCV7SFQZ,"Piklohas Knife Sets for Kitchen with Block, 17 Pieces with Magnetic Knife Holder, German High Carbon Stainless Steel Damascus Pattern Chef Knife Set",159.99,,4.6,403,kitchen & dining,,,22547.0,0,1,10,5,700.0
B0C36WLZNB,"KYOKU 8"" Chef Knife, Samurai Series Meat Cutting Knife with Pakkawood Handle & Mosaic Pin, Japanese Style High Carbon Steel Knife, Full Tang knife for Vegetable Fruit with Sheath and Case",29.99,0.3479017177647315,4.6,3920,kitchen & dining,,,10583.0,0,1,10,5,
B0F5WP3TGT,"Astercook Kitchen Knife Sets,15-Piece Full Tang Knife Set with Block,German Stainless Steel Knives Sets for Cutting and Cooking,Dishwasher Safe White",199.99,,0.0,0,kitchen & dining,,,1599266.0,1,1,9,5,
B072B81PLD,"isheTao Steak Knife Set of 6, 4.5 inches Dishwasher Safe High Carbon Stainless Steel Knives, Silver",23.85,,4.6,3987,kitchen & dining,,,10066.0,1,1,10,5,1000.0
B0BFQLRHTJ,"Astercook Knife Set, 15-Piece Kitchen Knife Set with Block, Built-in Knife Sharpener, German Stainless Steel Knife Block Set, Dishwasher Safe",79.99,0.0,4.7,2597,kitchen & dining,,,8442.0,0,1,10,5,1000.0
B01B3GARVG,"Amazon Basics Color-Coded Dishwasher Safe Kitchen 12-Piece Knife Set, 6 Knives with 6 Blade Guards, Multicolor, 13.88 x 4.13 x 1.38 inch",20.79,,4.7,25784,kitchen & dining,,,2887.0,0,1,10,5,2000.0
B0DLH58TSK,"Kuisine Premium Sharp Knife Set,High Carbon Stainless Steel Ergonomic Handle,Knife Block Set with Built-in Sharpener(15PCS,Ivory)",69.99,,4.7,2315,kitchen & dining,,,7543.0,1,1,9,5,100.0
B09KTLNZFH,"McCook® Knife Sets,German Stainless Steel Kitchen Knives Block Set with Built-in Sharpener",119.99,,4.6,34684,kitchen & dining,,,140.0,1,1,10,5,400.0
B0FJF65WFZ,Cooluxry Professional Chef Knife - 8 Inch High Carbon Stainless Steel Kitchen Knife with Ergonomic Pakkawood Handle for Precise Cutting,21.99,,4.8,12,kitchen & dining,,,78585.0,1,1,9,5,50.0
B0FLXXDHTH,"KnifeSaga 2026 Upgraded Knife Set, 13-Piece Japanese High-Carbon Stainless Steel Kitchen Knife Block Set with Ergonomic Handles, Razor-Sharp Blades for Home & Professional Use",199.99,0.2857244901603629,4.9,49,kitchen & dining,,,141881.0,0,1,10,8,100.0
B0CSFG6GL3,"HOSHANHO Santoku Knife 7 Inch, Professional High Carbon Stainless Steel Kitchen Knife, Super Sharp Cooking Knife with Ergonomic Wood Handle",57.99,,4.7,436,kitchen & dining,,,69672.0,1,1,9,5,100.0
B01JPUVQCQ,"Winco ACERO Knife Set, 21.658.004.19, Black/Silver",124.12,,4.4,63,kitchen & dining,,,337064.0,1,1,9,5,
B009CS63KW,"HENCKELS Statement Premium Quality 12-Piece Knife Set with Block, Razor-Sharp, German Engineered Informed by 100+ Years of Mastery, Lightweight and Strong, Dishwasher Safe, Natural",99.99,0.5652419670420453,4.5,2691,kitchen & dining,,,29678.0,1,1,10,7,300.0
B0B6PKCXPL,"dearithe Knife Sets for Kitchen with Block, 14 Piece High Carbon Stainless Steel Knife Block Set with Built-in Sharpener, Professional Kitchen Knife Set, Hammered Pattern Hollowed Handle Design",49.99,0.7059238778751691,4.5,222,kitchen & dining,,,142648.0,1,1,10,5,50.0
B0DK877JNQ,"imarku® Knife Set, 15-Pieces HC Stainless Steel Kitchen Knife Set With Built in Knife Sharpener, Razor-Sharp Blade Knife Block Set With Non-Slip Handle, Dishwasher Safe, Best Birthday Gifts",119.99,0.0,4.3,41,kitchen & dining,,,437557.0,1,1,9,5,
B0FKH7Q1ZN,"Astercook Knife Set, 17 Pieces Kitchen Knife Sets with Anti-Rust Coating & Built-in Sharpener, High Carbon German Stainless Steel Knives Block Sets, Dishwasher Safe & Ergonomic Handle",199.98,,0.0,0,,,,,0,1,8,4,
B0FP28Y6W5,"TIVOLI 2025 Knife Set 15 PCS High Carbon Stainless Steel Kitchen Knife Sets with Block & Honing Rod, Premium Razor-Sharp Black Knives Block Set for Kitchen, Ergonomic Full-Tang Handle",103.99,,4.3,12,kitchen & dining,,,405250.0,1,1,10,7,
B007HB2274,"Mac Knife Original Chef's Knife, 7-1/2-Inch",80.0,,4.5,23,kitchen & dining,,,519313.0,1,1,3,5,
B0FNQV86F7,"BRODARK Knife Set 15 PCS, Chef Knife Set with Block and Sharpener, High Carbon Stainless Steel Knife Block Set, Ergonomic Pakkawood Handle for Kitchen Cooking",99.98,0.3334222281485433,4.9,42,kitchen & dining,,,114192.0,0,1,10,5,50.0
B0DSP9ZJVG,"14 PCS Knife Set with Wood Block - Stainless Steel Kitchen Knife Block Set with Built in Sharpener, Dishwasher Safe, Rust Resistant, Non-Slip Ergonomic Handle - Gift for Men Women and Housewarming",109.99,,4.3,104,kitchen & dining,,,213406.0,1,1,10,5,
B00004RFN0,"HENCKELS Classic Razor-Sharp 7-Piece Knife Set, Chef Knife, Bread Knife, German Engineered Informed by 100+ Years of Mastery",209.95,,4.4,739,kitchen & dining,,,121072.0,1,1,10,8,
B0F38JCVQ6,"KUISINE Upgraded Knife Set High Carbon Stainless Steel Sharper Blade Ergonomic Handle,Knife Block Set with Built- in Sharpener(Ivory Pro Acacia,15PCS)",68.99,,4.9,33,tools & home improvement,,,72230.0,1,1,8,5,
B0F9PSPTSC,"Kitchen Knife Set, 14Pcs Knife Block Set with Block and Sharpener,Stainless Steel Sharp Blade Knives, Non-stick Coating Cooking Knife Set with Ergonomic Handle, Chef's Knife for Housewarming (White)",36.99,,0.0,0,kitchen & dining,,,804785.0,1,1,10,5,
B08JLG355F,"Ccanku C1137 Folding Knife, D2 Blade G10&Steel Handle EDC Tool Knife for Outdoor Camping Hiking Fishing(Black)",29.99,,4.4,414,sports & outdoors,,,102102.0,0,1,9,5,
B09Q5Y461J,"Vvwgkpk 12-Piece Kitchen Knife Set with Wooden Block,Professional Chef Knife Sets with steak knives,High Carbon German Stainless Steel Knife with Japanese Designed Wooden Pattern Stainless Handle",59.99,0.0476266073979996,4.4,1123,kitchen & dining,,,121166.0,1,1,10,5,100.0
B0DCX5P4QQ,"OAKVY Gold Kitchen Knife Set with Block - 5 Piece Stainless Steel Knife Set, Gold Knives Set for Kitchen, Kitchen Knives Sets",53.99,0.46004600460046,4.5,38,kitchen & dining,,,442275.0,0,1,10,5,
B09WGXN7XV,"FULLHI Knife Set, 14pcs Japanese Knives Set, Multiple Colour Premium German Stainless Steel Chef Knife Set",68.99,0.2008571759527395,4.4,1628,kitchen & dining,,,19490.0,1,1,10,5,50.0
B09FP64L57,"Cohesion 5 PCS Kitchen Knife Set with Magnetic Knife Holder for Wall, Ultra Sharp Chef Boxed Knife Set With Sheathes for Multipurpose Cooking with Ergonomic Handle",29.99,,4.3,174,kitchen & dining,,,322398.0,1,1,10,5,
B0D5MLTGDG,"Kershaw 6” Utility Kitchen Knife, Black and Gray Design, 6 Inch Stainless Steel Utility Plain Edge Blade, Included Sheath, Paring Knife for Meat, Fruit, Vegetables and More",23.09,0.6151025170861811,4.8,19,kitchen & dining,,,325727.0,1,1,8,5,
B0DBVHF1FT,"Astercook Knife Set for Kitchen 15 Piece with Block and Sharpener Kitchen Knives with Ceramic Coating Sharp Blade Dishwasher Safe Deba Knives with Anti-slip Ergonomic Handle, Elegant White",39.98,0.3335555925987665,4.6,968,kitchen & dining,,,4540.0,1,1,10,5,200.0
B0DBHLFR7S,"Gold Knife Set，8Pcs Golden Titanium Stainless Steel Dishwasher Safe Kitchen Knife Set with Acrylic Knife Holder, Non Stick Non Rust Knife Block Set",27.97,0.7202720272027203,3.9,31,kitchen & dining,,,142082.0,1,1,9,5,
B0CKZ1MJ7Y,"HOSHANHO 3 Pieces Knife Set, Professional Japanese High Carbon Stainless Steel Kitchen Knife Set, Ultra Sharp Chef Knives Sets with Ergonomic Pakkawood Handle",66.46,0.2614734970552284,4.7,672,kitchen & dining,,,20099.0,1,1,10,5,1000.0
B0CDNYGWN5,"WIZEKA Kitchen Knife Set with Block: Razor Sharp 15 Pcs Professional Chef Knife Set with Knife Sharpener, Food Grade German Stainless Steel Knife Block Set, Jaguar Series",86.63,0.3767625899280576,4.5,1094,kitchen & dining,,,19581.0,1,1,10,5,600.0
B08JCV2PF6,"Ccanku C1136 Folding Knife,D2 Steel Blade+ G10&Steel Handle EDC Tool,Outdoor Hunting Camping Knife(Black)",24.99,,3.8,111,sports & outdoors,,,394210.0,0,1,9,5,
B0FCS63GVJ,"Astercook 7 Pieces Knife Set, Kitchen Knives Set with Healthy Anti-Rust Coating, Stainless Steel Wooden Handle Knife Sets with 6 Blade Guards",49.99,0.5000500050005,0.0,0,kitchen & dining,,,1985289.0,1,1,6,3,
B0CGRYSD85,Nomadic Outpost Knife Set with Cutting Board,18.36,0.8688477748410601,3.6,8,kitchen & dining,,,800334.0,1,1,9,5,
B0BLVB4VNC,"Bright Hobby Brisket Slicing Knife – 12"" Brisket Knife, BBQ, Grilling Gifts For Men – Razor Sharp German Steel, Full Tang, Ergonomic Handle",22.99,,4.7,1282,kitchen & dining,,,9014.0,1,1,10,6,3000.0
B0FP4LWWDD,Knife Set - Haugo 15 PCS Kitchen Knife Set with Built in Sharpener - Dishwasher Safe Kitchen Knives - High Carbon Stainless Steel Knife Block Set with Ergonomic Handles - Panther Series,49.99,0.0,4.7,98,kitchen & dining,,,21452.0,0,1,10,5,400.0
B07BK4YVB3,"PAUDIN Chef Knife, 8 Inch High Carbon Stainless Steel Sharp Kitchen Knife with Ergonomic Handle, Gift Box for Family & Restaurant",25.05,0.4988997799559912,4.7,7585,kitchen & dining,,,4190.0,0,1,10,5,5000.0
B0916H4ZSS,"Cuisinart Block Knife Set, 12pc Cutlery Knife Set with Steel Blades for Precise Cutting, Lightweight, Stainless Steel, Durable & Dishwasher Safe, C77SSW-12P",61.0,0.2370231394621638,4.6,4209,kitchen & dining,,,15806.0,1,1,8,5,400.0
B0CCS4N5Y6,"Funistree Gifts for Men Women Chef, 8 inch Professional Kitchen Knife Gift Set, German High Carbon Stainless Steel Chef's Knife, Valentines Day Birthday Gifts for Men, Kitchen Cooking Knife Gift Set",29.99,,4.8,987,kitchen & dining,,,23299.0,1,1,9,5,100.0
B0DFH18683,"KATISUN Knife Set, White High Carbon Stainless Steel Kitchen Knife Sets with Block, Built-in Sharpener, Forged Triple Rivet, Dishwasher Safe",49.99,0.0,4.6,101,kitchen & dining,,,153918.0,1,1,10,5,
B0DPF66VGH,"BRODARK Kitchen Knife Sets with Block and Built-in Sharpener - Ultra Sharp15 Pcs Full Tang Professional Chef Knife Set, High Carbon Super Steel Cutlery Set, Ivory Series with Gift Box for Men Women",129.0,,4.7,148,kitchen & dining,,,88755.0,0,1,10,5,50.0
B07BZD6HFZ,"Moss & Stone Professional Kitchen Knife Chef Set, 6 Pcs Small Knife Set With Block, Premium Kitchen Knife Set Stainless Steel, Scratch Resistant & Rust Proof, Knife Block With Sharp Cooking Knives.",27.99,,4.3,5180,kitchen & dining,,,15706.0,1,1,9,5,
B0DM1TBSV2,KEEMAKE Chef Santoku Knife - 7 Inch Ultra Sharp Kitchen Knife with Stainless Steel Blade for Cooking Meat Fruit Vegetable with Ergonomic Pakkawood Handle and Gift Box Included,30.99,,4.7,1240,,,,,1,0,10,5,100.0
B0D666F3ZT,"MEIFLOLU 5PCS Kitchen Knife Set, Professional Japanese Chef Knives with High Carbon Stainless Steel Ultra, Sharp Aikido Knives with Ergonomic Color Wooden Handle for Cooking Meat, Fruits, Vegetables",99.99,,4.3,56,kitchen & dining,,,139740.0,1,1,9,5,
B0D3LP4SX7,"Astercook Kitchen Knife Set, 15 Piece Knife Block Sets with German 1.4116 Steel Sharper and Rust Proof, Full Tang Knives Set with Ergonomic Nylon Handle, Dishwasher Safe Black",109.99,0.0,4.7,191,kitchen & dining,,,82397.0,0,1,10,5,50.0
B0CGKM92PQ,Babish 14-Piece Full Tang Forged Kitchen Knife Set – High-Carbon 1.4116 German Steel Cutlery with Protective Sheaths – Professional Chef Knife Set,139.99,0.0,4.8,10236,kitchen & dining,,,2257.0,1,1,9,5,100.0
B0BFJJNVPP,"Cutco 7166 Essentials Set 5 Piece Set With Cherry Oak Knife Block, Classic Dark Brown",948.0,,5.0,1,kitchen & dining,,,739509.0,0,1,8,4,
B0F596KFF8,"Vorgexora 5 Pcs Chefs Kitchen Sharp Knife Set - Japanese Professional Cooking Cutting Knives for Meat Vegetable Bread and Paring, High Carbon Stainless Steel Santoku",47.99,,4.3,41,kitchen & dining,,,130175.0,1,1,10,5,50.0
B0CRYD2V9Z,"HOSHANHO Knife Set with Block 7-Piece, Professional 67-layer Damascus Super Steel Kitchen Knife Sets for Cooking, Ultra Sharp Knife Set with Sharpener",379.99,,4.7,324,kitchen & dining,,,30214.0,0,1,9,5,100.0
B0D1MW2BMB,"diamosteel 3PCS Knives Set for Kitchen, Include Chef & Santoku & Paring Knife, Professional Cooking Knife Set with Ergonomic Pakkawood Handle Elegant Present Box Dishwasher Safe Knife",39.99,,4.2,19,kitchen & dining,,,477241.0,1,1,10,5,
B0BFR8TJVX,"imarku Knife Set, 10 PCS Japanese Stainless Steel Knife Block Set, Kitchen Knife Sets with Wooden Drawer Organizer, Drawer Knife Set,Dishwasher Safe, Ultra Sharp Chef Knife, Gifts for Women Men",90.99,0.5000274740370351,4.7,1888,kitchen & dining,,,7849.0,1,1,10,6,400.0
B0CYGVBJJP,"aisyoko Damascus 6.5"" Chef Knife Sharp Kitchen Knife Japan VG-10 Stainless Steel Carbon Ultra Sharp Kitchen Cooking Knife, Ergonomic G10 Handle Deluxe Gift Box",48.95,0.0555662743584795,4.5,186,kitchen & dining,,,279733.0,1,1,10,5,
B00FLQ4EE6,"Cuisinart C55-01-12PCKS Collection 12-Piece Knife, Multicolor Advantage-Cutlery-Set, Multi-colored",39.08,,4.8,15404,kitchen & dining,,,6319.0,1,1,9,7,1000.0
B0F674HM8P,"KnifeSaga Knife Set, Premium 15 Piece Japanese High Carbon Stainless Steel Knives Set for Kitchen with Block and Sharpener, Razor Sharp Kitchen Knife Block Sets with Ergonomic Full-tang Handle, White",119.94,0.2944290840637685,4.6,295,kitchen & dining,,,27492.0,1,1,10,6,600.0
B0DPXSDG24,HENCKELS Compass Damascus 2-pc Damascus Chef's Knife Set,119.99,0.5200208008320333,4.4,34,kitchen & dining,,,144618.0,0,1,9,1,
B0DLKJM5H1,"Astercook Knife Set, Kitchen Knives Set with Block and Dual Sharpener Full Tang 15 Pcs German Stainless Steel Knives Sharp Blade Dishwasher Safe Knife Set with Ergonomic Handle, Elegant Black",79.98,0.2158054711246199,4.6,278,kitchen & dining,,,17229.0,1,1,10,5,400.0
B00629K3QY,"GoodCook Everyday Utility Knife 4.5"", Full-Tang",4.27,0.9430590745432724,4.2,29,kitchen & dining,,,486788.0,1,1,4,5,
B0F2M3YXMY,Huusk Knives from Japan Santoku knife - Hand Forged Chef Knife for Meat Cutting - Ideal Kitchen Knife Made From a Single Piece of High Carbon Steel Christmas Gift for Men and Women,17.49,0.5001428979708489,4.5,38,kitchen & dining,,,85201.0,1,1,10,5,
B0DQXNCHDX,"HOSHANHO 5 Pieces Knife Set, Japanese High Carbon Stainless Steel Kitchen Knife Sets, Professional Ultra Sharp Chef Knives Set with Ergonomic Pakkawood Handle",80.78,0.2001188236459055,4.7,315,kitchen & dining,,,13454.0,1,1,10,5,600.0
B0CSLZD91K,Yatoshi 15 Piece Black Knife Block Set - Pro Kitchen Knife Set Ultra Sharp High Carbon Stainless Steel with Ergonomic Handle,199.99,,4.5,1241,kitchen & dining,,,8116.0,1,1,9,4,50.0
B0CQP1LSHS,"Kitchen Knife Set 5 Piece Damascus Knives Set for Kitchen,Lightweight and Strong,73 Layers Blade,Full Tang,Easy-to-cut Chef's Knife for Chopping,Slicing,Dicing&Cutting,Best Gift",852.3,,0.0,0,,,,,0,1,9,5,
B00DAYTSEM,"HENCKELS Statement Razor-Sharp 2-pc Chef Knife Set, German Engineered Informed by 100+ Years of Mastery, Black/Stainless Steel",24.99,0.3750937734433609,4.5,174,kitchen & dining,,,119284.0,1,1,10,8,
B0DGWMNZJP,Oster Lindbergh 22 Piece High Carbon Stainless Steel Cutlery Kitchen Knife Block Set w/Black Knife Block - Black Handle - Cuchillos Para Cocina,35.52,,4.2,11348,kitchen & dining,,,21599.0,1,1,9,5,
B0CJ4X88K2,"Kitchen Knife Sets With Block, Piklohas 15 Pieces Knife Sets With Magnetic Detachable Knife Holder, High Carbon Steel Damascus Pattern Chef Knife Set With Steak Knives, Ideal For House Warming Gift",109.99,,4.5,304,kitchen & dining,,,63249.0,0,1,10,6,400.0
B0BGLQW3MT,"OAKSWARE Chef Knife, 8"" Kitchen Knife for Cutting & Cooking, High Carbon German Steel Razor Sharp Knives, Professional Meat Knife with Full-Tang Handle",14.99,,4.5,252,kitchen & dining,,,44261.0,1,1,9,5,
B01058QNFM,"GoodCook Touch Santoku Knife 5"" Ceramic",11.98,,4.2,198,kitchen & dining,,,76862.0,1,1,9,5,50.0
B0C4T1PBM6,"CAROTE 14 Pieces Knife Set with Block, Forged, High Carbon Stainless Steel Sharp Blade Block Knife Set, Dishwasher Safe Cutlery, Cream",74.99,0.0,4.5,3771,kitchen & dining,,,1665.0,1,1,9,5,6000.0
B074FD5XHK,"Winco 8"" Commercial-Grade Chef's Knife with German Steel Blade, Blue",17.6,0.6479295859171834,5.0,18,kitchen & dining,,,89783.0,1,1,6,4,
B0D946LJ39,"EUNA Knife Block Set, 19 PCS White Kitchen Knife Set with Acrylic Block and Sharpener, German High-Carbon Stainless Steel Knife Sets with 6 Serrated Steak Knives, Chef Knife, Dishwasher Safe",35.99,,4.7,683,kitchen & dining,,,23176.0,1,1,10,5,50.0
B0DMVBD475,"KEEMAKE Professional Chef Knife Set 2 Pieces - Kitchen Knives High Carbon Stainless Steel Ultra Sharp Blade & Ergonomic Pakkawood Handle, Perfect for Meat Cutting, Vegetable Chopping & Culinary Gifts",28.49,,4.5,525,kitchen & dining,,,39999.0,1,1,9,5,50.0
B0DS63QLYG,"Astercook 14-Pieces Knife Set, Full Tang Kitchen Knife Sets with Block and Built-in Sharpener, Healthy Gold Titanium Coating Knives Block Set, German Stainless Steel Dishwasher Safe (Black)",119.98,0.400070003500175,0.0,0,kitchen & dining,,,528317.0,1,1,9,4,
B0DS2GFCPG,"HOSHANHO 7 Inch Santoku Knife，Professional Japanese High Carbon Steel Chef Knife, Razor Sharp Kitchen Knife with Ergonomic Red Sandal Wooden Handle - Gift Box",57.99,,4.5,213,kitchen & dining,,,30573.0,1,1,9,5,
B0F9JZV55F,"Gold Kitchen Knife Set，8-Piece Titanium Coated Dishwasher Safe Gold Knife Block Sets,Wooden Block with Built-In Sharpener Chef Knife Set",40.97,0.6275115919629057,4.1,9,kitchen & dining,,,184439.0,1,1,10,5,
B0C3TQ56CR,"SYOKAMI Japanese Knives Set for Kitchen, Magnetic Knife Set with Block and Sharpener, Stainless Steel Knife Set as Gift for Couple, Wedding, Women or Mom with Gift Box, 14 PCS Black Dot",99.97,,4.5,569,kitchen & dining,,,50248.0,0,1,10,6,500.0
B086PDSJ49,"imarku Butcher Knife, 7"" Serbian Chef Knife, High-Carbon Steel Forged Full Tang Meat Cutter, Black Corrosion-Resistant Non-Stick Coating, Easy to Clean,With Leather Sheath,Fathers Day GIft",29.99,,4.6,1486,kitchen & dining,,,97202.0,1,1,10,5,
B0FNC9LVLQ,"WANGMAZI Newly Updated Chef Knife Set Sharp Blade Rivet Ergonomic Handle Knife Block Set Hundreds of Years of Masterful Craftsmanship(Black,15PCS)",59.99,,4.5,299,kitchen & dining,,,109553.0,1,1,8,5,
B0FLYHKQG8,"Steak Knife Set, 6 Pcs Gold Stainless Steel Steak Knife Dinner Kitchen Tools Titanium Plating Tableware Set",38.92,0.5675075008334259,0.0,0,kitchen & dining,,,397437.0,1,1,8,6,
B07ZMKC5S9,"YARENH Kitchen Knife Set, 8 Piece Professional Damascus Chef Knives, Sharp High Carbon Stainless Steel Blade, 73 Layers, Full Tang, Dalbergia Wood Handle, Walnut Wooden Block and Sharpener Stone",328.0,,4.6,486,kitchen & dining,,,257674.0,1,1,10,5,
B0BW91HX7D,"Knife Set, Astercook 21 Pieces Knife Sets for Kitchen with Block, Dishwasher Safe Kitchen Knife Set with Built-in Sharpener, German Stainless Steel Black Knife Block Set",79.99,0.0,4.6,1953,kitchen & dining,,,2699.0,0,1,10,5,4000.0
B0B8Z7TQD1,"imarku® Knife Set,14-Piece Knife Sets for kitchen with block,Premium One-Piece Kitchen Knife Set with Sharpener,High Carbon Stainless Steel Knives Set for Kitchen,Silver,Dishwasher Safe",99.99,0.0909173561232839,4.7,2688,kitchen & dining,,,8281.0,1,1,10,5,
B0DDKQ9B7K,"McCook® Knife Sets, German Stainless Steel Kitchen Knife Block Sets with Built-in Sharpener",35.09,0.2831460674157303,4.6,12434,kitchen & dining,,,4269.0,1,1,9,5,50.0
B0C13WZR6K,"Topfeel 3PCS Butcher Knife Set Hand Forged chef knife Boning Knife, High Carbon Steel Meat Cutting Knives for Kitchen Camping BBQ…",25.99,0.3500875218804702,4.6,1356,kitchen & dining,,,27178.0,1,1,10,5,500.0
B09GBBMTNS,"McCook® Knife Sets,German Stainless Steel Knife Block Sets with Built-in Sharpener, Black",129.99,,4.6,34685,kitchen & dining,,,140.0,1,1,10,7,1000.0
B0D4MMGCDQ,"Arrtcy Knife Set with Block - Kitchen Knife Set German High-Carbon Steel - 15-Piece with Built-in Sharpener & Dishwasher Safe - Ergonomic Anti-Slip Handles,Black,Gift Box Included",39.99,0.7143367383384527,4.6,452,kitchen & dining,,,36636.0,0,1,10,5,400.0
B08FMTRFLW,Cutco 19 Pc Kitchen Knife Set Cherry Wood Stand,1899.93,,4.5,120,kitchen & dining,,,389285.0,0,1,7,5,
B0CY6Q6L34,"Styled Settings Black and Gold Kitchen Utensils Set – 15-Piece Cooking Set Includes Black Silicone Utensils, Gold Utensil Holder, and Magnetic Measuring Spoons – Stylish Kitchen Accessories",46.99,,4.6,1728,kitchen & dining,,,25056.0,0,1,9,1,
B0C1YBPJ43,"Astercook 15 Piece Knife Set with Sharpener Block - German Stainless Steel, Dishwasher Safe Kitchen Knives with Built-In Sharpener, Black",39.97,0.3337222870478413,4.8,1983,kitchen & dining,,,1306.0,0,1,10,5,3000.0
B00CLALZTM,"Mac Knife Superior Santoku Knife, Set of 2",124.95,,4.6,757,kitchen & dining,,,61610.0,1,1,5,5,
B0FCBVHD6D,"HueEase Kitchen Knife Set with Block and Build-In Sharpener,14-Piece German High Carbon Stainless Steel Knives Sharp Blade, Dishwasher Safe (14pcs-blue with white ceramic coating)",69.99,,4.0,16,kitchen & dining,,,149356.0,1,1,9,0,
B086TLTHNZ,"Cuisinart C77C-6CF2 6-Inch Edge Chef's Knife, Black",16.95,0.8304830483048304,4.6,677,kitchen & dining,,,154000.0,1,1,3,4,
B0D8VX9NN9,"CAROTE 12-Piece Knife Set, All-Stainless Steel Knife Block Set, Kitchen Knives with Wooden Block, Razor-Sharp and Ergonomic, Dishwasher Safe",69.99,0.0,4.6,167,kitchen & dining,,,187984.0,1,1,9,5,
B0DB5GWLL4,"KnifeSaga Kitchen Knife Block Set, Enduring Sharpness Premium Knife Set with Block, 14 Pcs Japanese High Carbon Stainless Steel Knives Set for Kitchen, Chef Knife Set with Block and Built in Sharpener",145.0,,4.7,117,kitchen & dining,,,116143.0,1,1,10,5,100.0
B0CQLRDK5Y,"KITNATS 4PCS Hand Forged Butcher Knife Set - Kiritsuke Knives, Meat Cleaver Knife, Boning Knives, Butcher Knives, High Carbon Steel Meat Cutting Knives for Home Kitchen & Outdoor…",39.99,0.6227002547410133,4.6,253,kitchen & dining,,,261020.0,1,1,10,5,
B09C919JXR,"HENCKELS Forged Accent Razor-Sharp 2-Piece Compact Chef Knife Set, German Engineered Knife Informed by over 100 Years of Mastery, Stainless Steel",44.95,0.0,4.4,63,kitchen & dining,,,139250.0,1,1,7,7,
B0DBVFM1P9,"Astercook Knife Set, Kitchen Knives with Block and Sharpener Ceramic Coating 15 Pcs German Stainless Steel Knives Sharp Blade Dishwasher Safe Deba Knives with Ergonomic Handle, Elegant Black",39.98,0.3335555925987665,4.6,968,kitchen & dining,,,4537.0,1,1,10,5,500.0
B0F1XPMZVR,"KnifeSaga Knife Set, 14 Pcs Premium Japanese High Carbon Stainless Steel Kitchen Knife Set, Razor Sharp Knife Block Set with Built-in Sharpener, Quality Acacia Wood Block Knife Sets Ergonomic Handle",169.99,0.0,5.0,58,kitchen & dining,,,33488.0,0,1,10,6,300.0
B0BJ2Y7212,"OAKSWARE Kitchen Knife Set 3-Piece, Ultra Sharp Kitchen Knives, Paring Knife and Utility Knife for Kitchen, German Steel & Ergonomic ABS-Handle",29.99,0.0,4.6,162,kitchen & dining,,,107404.0,1,1,9,6,50.0
B0DJ71XWCZ,"Gold Knife Set With Acrylic Block, 8 Pieces Titanium-Coated Dishwasher Safe Stainless Steel Gold Kitchen Knife Sets,Non Stick Non Rust Chef Knife Set,Gift",31.97,,4.3,57,kitchen & dining,,,176642.0,0,1,9,5,
B0028LVP8U,"GoodCook Everyday Cook's Knife 5.5"" NNS",8.67,0.8843845846112814,4.1,192,kitchen & dining,,,112057.0,1,1,3,5,
B0DGTC4LDV,"MDHAND Butcher Knife Set, 8PCS Butcher Cleaver Knife Set for Meat Cutting, Hand Forged Viking Knives Sets with Meat Cleaver, Heavy-Duty Kitchen Knives Sets for Bone BBQ Vegetable, Knives Gift for Men",49.99,,4.6,161,kitchen & dining,,,66363.0,1,1,10,5,
B09RTGH1CZ,"HENCKELS Forged Accent Razor-Sharp Hollow Edge Santoku Knife 7 Inch, White Handle, German Engineered Informed by 100+ Years of Mastery",44.95,,4.6,618,kitchen & dining,,,50377.0,1,1,9,6,
